input_text,target_text
"""临近学期末，学校安排课程考核，上个月第一周星期四考试。""","['{""month"":""-1"",""week"":""1"",""weekday"":""4"",""day"":""none"",""term"":""none""}']"
"""近期学习安排紧凑，老师通知后天上课，大家做好准备。""","['{""month"":""none"",""week"":""none"",""weekday"":""none"",""day"":""2"",""term"":""none""}']"
"""公司近期工作安排需讨论，上个月第一个星期星期三开会，探讨业务进展。""","['{""month"":""-1"",""week"":""1"",""weekday"":""3"",""day"":""none"",""term"":""none""}']"
"""公司临时安排事务，上个月第二个星期星期六开会，大家需做好相关准备。""","['{""month"":""-1"",""week"":""2"",""weekday"":""6"",""day"":""none"",""term"":""none""}']"
"""身体突发不适需去医院检查，所以今天请假。""","['{""month"":""none"",""week"":""none"",""weekday"":""none"",""day"":""0"",""term"":""none""}']"
"""公司安排卫生检查，本月第一周星期三检查，各部门提前做好准备。""","['{""month"":""0"",""week"":""1"",""weekday"":""3"",""day"":""none"",""term"":""none""}']"
"""为了取得好成绩，认真备考许久，今天考试，心里有些紧张。""","['{""month"":""none"",""week"":""none"",""weekday"":""none"",""day"":""0"",""term"":""none""}']"
"""因家中突发状况需处理，后天请假，望批准。""","['{""month"":""none"",""week"":""none"",""weekday"":""none"",""day"":""2"",""term"":""none""}']"
"""因家中突发状况需处理，下学期的第十六周请假。""","['{""month"":""none"",""week"":""16"",""weekday"":""none"",""day"":""none"",""term"":""1""}']"
"""公司近期事务待商，通知大家明天开会，望做好准备。""","['{""month"":""none"",""week"":""none"",""weekday"":""none"",""day"":""1"",""term"":""none""}']"
"""部门近期事务繁杂，昨天开会讨论业务推进与问题解决办法。""","['{""month"":""none"",""week"":""none"",""weekday"":""none"",""day"":""-1"",""term"":""none""}']"
"""根据工作安排，需在本学期教学进度对应下学期的第五周开会。""","['{""month"":""none"",""week"":""5"",""weekday"":""none"",""day"":""none"",""term"":""1""}']"
"""老师提前告知大家考试安排，上个月第一周星期四考试，大家都认真准备。""","['{""month"":""-1"",""week"":""1"",""weekday"":""4"",""day"":""none"",""term"":""none""}']"
"""在忙碌的学习生活里，今天上课，收获知识的同时也有新感悟。""","['{""month"":""none"",""week"":""none"",""weekday"":""none"",""day"":""0"",""term"":""none""}']"
"""学校临时调整教学安排，原本休息的下个月第三个星期星期六上课。""","['{""month"":""1"",""week"":""3"",""weekday"":""6"",""day"":""none"",""term"":""none""}']"
"""在项目推进关键阶段，大家集中讨论方案，前天开会。""","['{""month"":""none"",""week"":""none"",""weekday"":""none"",""day"":""-2"",""term"":""none""}']"
"""在课程安排里，下学期的第12周考试，同学们需提前做好准备。""","['{""month"":""none"",""week"":""12"",""weekday"":""none"",""day"":""none"",""term"":""1""}']"
"""因家中有事需处理，特申请本月第三周星期一请假。""","['{""month"":""0"",""week"":""3"",""weekday"":""1"",""day"":""none"",""term"":""none""}']"
"""在准备考试阶段，大家都很紧张，上个月第三个星期周六考试。""","['{""month"":""-1"",""week"":""3"",""weekday"":""6"",""day"":""none"",""term"":""none""}']"
"""为了提升技能，报名参加了培训课程，上个月第二个星期周日考试。""","['{""month"":""-1"",""week"":""2"",""weekday"":""7"",""day"":""none"",""term"":""none""}']"
"""因教学安排调整，本月第一个星期周六上课，望同学们做好准备。""","['{""month"":""0"",""week"":""1"",""weekday"":""6"",""day"":""none"",""term"":""none""}']"
"""临近学期结束，校园里学习氛围渐浓，这是本学期的最后一周上课。""","['{""month"":""none"",""week"":""-1"",""weekday"":""none"",""day"":""none"",""term"":""0""}']"
"""学校组织了一场重要考试，原计划提前安排，就是上个月第一个星期星期二考。""","['{""month"":""-1"",""week"":""1"",""weekday"":""2"",""day"":""none"",""term"":""none""}']"
"""因家中有事需处理，需向领导申请下个月第三周周五请假。""","['{""month"":""1"",""week"":""3"",""weekday"":""5"",""day"":""none"",""term"":""none""}']"
"""在学校教学安排里，上学期的第4周开会，商议教学计划等事宜。""","['{""month"":""none"",""week"":""4"",""weekday"":""none"",""day"":""none"",""term"":""-1""}']"
"""学校安排了针对各班级卫生情况的上学期的第1周检查。""","['{""month"":""none"",""week"":""1"",""weekday"":""none"",""day"":""none"",""term"":""-1""}']"
"""学校组织各项指标情况，进行了上学期的第七周检查。""","['{""month"":""none"",""week"":""7"",""weekday"":""none"",""day"":""none"",""term"":""-1""}']"
"""临近项目验收，领导安排相关人员后天检查各项工作完成情况。""","['{""month"":""none"",""week"":""none"",""weekday"":""none"",""day"":""2"",""term"":""none""}']"
"""学校课程进度过半，为检验学习成果，本月第一个星期星期五考试。""","['{""month"":""0"",""week"":""1"",""weekday"":""5"",""day"":""none"",""term"":""none""}']"
"""为确保项目质量，相关人员安排了今天检查各项工作完成情况。""","['{""month"":""none"",""week"":""none"",""weekday"":""none"",""day"":""0"",""term"":""none""}']"
"""医生建议定期检查，上个月第一周星期二检查，后续还需关注结果变化。""","['{""month"":""-1"",""week"":""1"",""weekday"":""2"",""day"":""none"",""term"":""none""}']"
"""公司近期工作安排会议，原本定下的是下个月第一个星期星期二开会。""","['{""month"":""1"",""week"":""1"",""weekday"":""2"",""day"":""none"",""term"":""none""}']"
"""身体有些不适去医院，前天检查，结果还得等几天才知晓。""","['{""month"":""none"",""week"":""none"",""weekday"":""none"",""day"":""-2"",""term"":""none""}']"
"""去医院做全面身体检查，前天检查，结果还没出来。""","['{""month"":""none"",""week"":""none"",""weekday"":""none"",""day"":""-2"",""term"":""none""}']"
"""项目进展到关键阶段，团队安排今天检查各项任务完成情况。""","['{""month"":""none"",""week"":""none"",""weekday"":""none"",""day"":""0"",""term"":""none""}']"
"""因家中有事需处理，明天请假。""","['{""month"":""none"",""week"":""none"",""weekday"":""none"",""day"":""1"",""term"":""none""}']"
"""因家中突发状况，前天请假，待处理好事务便尽快返岗工作。""","['{""month"":""none"",""week"":""none"",""weekday"":""none"",""day"":""-2"",""term"":""none""}']"
"""为了了解身体状况，特意去医院进行了昨天检查。""","['{""month"":""none"",""week"":""none"",""weekday"":""none"",""day"":""-1"",""term"":""none""}']"
"""临近学期尾声，学习愈发紧张，本学期的最后一周考试。""","['{""month"":""none"",""week"":""-1"",""weekday"":""none"",""day"":""none"",""term"":""0""}']"
"""领导通知各部门，下个月第二个星期星期一要对工作情况进行检查。""","['{""month"":""1"",""week"":""2"",""weekday"":""1"",""day"":""none"",""term"":""none""}']"
"""公司近期事务繁多，今天开会商讨工作安排。""","['{""month"":""none"",""week"":""none"",""weekday"":""none"",""day"":""0"",""term"":""none""}']"
"""老师通知课程安排，原本休息的那天有调整，下个月第二个星期星期四上课。""","['{""month"":""1"",""week"":""2"",""weekday"":""4"",""day"":""none"",""term"":""none""}']"
"""学习任务安排中，下学期第9周会对相关学习成果进行检查。""","['{""month"":""none"",""week"":""9"",""weekday"":""none"",""day"":""none"",""term"":""1""}']"
"""课程安排确定，下学期的第九周正常上课，大家做好准备。""","['{""month"":""none"",""week"":""9"",""weekday"":""none"",""day"":""none"",""term"":""1""}']"
"""在学校的学习日常里，前天上课的情景仍在脑海中留存。""","['{""month"":""none"",""week"":""none"",""weekday"":""none"",""day"":""-2"",""term"":""none""}']"
"""在校园里，同学们积极求知，昨天上课的氛围格外活跃。""","['{""month"":""none"",""week"":""none"",""weekday"":""none"",""day"":""-1"",""term"":""none""}']"
"""工作安排已交接好，且手头任务提前完成，后天请假。""","['{""month"":""none"",""week"":""none"",""weekday"":""none"",""day"":""2"",""term"":""none""}']"
"""领导安排了重要事务讨论，后天开会。""","['{""month"":""none"",""week"":""none"",""weekday"":""none"",""day"":""2"",""term"":""none""}']"
"""为推进项目进度，经讨论决定本月第一个星期周天开会，望大家准时参加。""","['{""month"":""0"",""week"":""1"",""weekday"":""7"",""day"":""none"",""term"":""none""}']"
"""在备考许久后，迎来关键的考试，前天考试，结果未知令人期待。""","['{""month"":""none"",""week"":""none"",""weekday"":""none"",""day"":""-2"",""term"":""none""}']"
"""领导通知团队，原本的讨论安排调整，后天开会。""","['{""month"":""none"",""week"":""none"",""weekday"":""none"",""day"":""2"",""term"":""none""}']"
"""学校课程安排确定，排除特殊情况，下个月第二个星期周三上课。""","['{""month"":""1"",""week"":""2"",""weekday"":""3"",""day"":""none"",""term"":""none""}']"
"""项目进度待讨论，相关人员需到场，明天开会。""","['{""month"":""none"",""week"":""none"",""weekday"":""none"",""day"":""1"",""term"":""none""}']"
"""工作任务已提前安排妥当，明天请假处理一些个人重要事务。""","['{""month"":""none"",""week"":""none"",""weekday"":""none"",""day"":""1"",""term"":""none""}']"
"""因个人事务需处理，下学期的最后一周请假，望批准。""","['{""month"":""none"",""week"":""-1"",""weekday"":""none"",""day"":""none"",""term"":""1""}']"
"""上级部门计划对工作成果展开评估，下个月第一个星期周三检查。""","['{""month"":""1"",""week"":""1"",""weekday"":""3"",""day"":""none"",""term"":""none""}']"
"""为确保安全规范，公司决定本月第三周周一开展全面检查工作。""","['{""month"":""0"",""week"":""3"",""weekday"":""1"",""day"":""none"",""term"":""none""}']"
"""为商讨工作安排，决定下学期的第一周开会。""","['{""month"":""none"",""week"":""1"",""weekday"":""none"",""day"":""none"",""term"":""1""}']"
"""公司近期事务繁多，昨天开会讨论了业务拓展及人员安排等问题。""","['{""month"":""none"",""week"":""none"",""weekday"":""none"",""day"":""-1"",""term"":""none""}']"
"""因身体突发不适需去检查，今天请假，望批准。""","['{""month"":""none"",""week"":""none"",""weekday"":""none"",""day"":""0"",""term"":""none""}']"
"""学校计划在工作安排中，下学期的最后一周开会进行本学期总结。""","['{""month"":""none"",""week"":""-1"",""weekday"":""none"",""day"":""none"",""term"":""1""}']"
"""为确保项目质量，相关人员开展今天检查工作。""","['{""month"":""none"",""week"":""none"",""weekday"":""none"",""day"":""0"",""term"":""none""}']"
"""医生建议定期体检，前天检查结果出来了，情况还算乐观。""","['{""month"":""none"",""week"":""none"",""weekday"":""none"",""day"":""-2"",""term"":""none""}']"
"""按照课程安排，本月第三周周一需前往学校上课，记得提前做好准备。""","['{""month"":""0"",""week"":""3"",""weekday"":""1"",""day"":""none"",""term"":""none""}']"
"""为商讨项目进展事宜，下学期的第15周开会，望相关人员做好准备。""","['{""month"":""none"",""week"":""15"",""weekday"":""none"",""day"":""none"",""term"":""1""}']"
"""因家中突发状况需处理，本月第三个星期周二请假。""","['{""month"":""0"",""week"":""3"",""weekday"":""2"",""day"":""none"",""term"":""none""}']"
"""根据工作安排，需在本学期对应下学期的第6周组织一次会议。""","['{""month"":""none"",""week"":""6"",""weekday"":""none"",""day"":""none"",""term"":""1""}']"
"""医生通知近期需完成相关检查，后天检查。""","['{""month"":""none"",""week"":""none"",""weekday"":""none"",""day"":""2"",""term"":""none""}']"
"""医生通知要对身体状况进行评估，后天检查。""","['{""month"":""none"",""week"":""none"",""weekday"":""none"",""day"":""2"",""term"":""none""}']"
"""在学校的学习生活里，前天上课的场景还历历在目。""","['{""month"":""none"",""week"":""none"",""weekday"":""none"",""day"":""-2"",""term"":""none""}']"
"""因家中突发状况需处理，上个月第二个星期星期二请假。""","['{""month"":""-1"",""week"":""2"",""weekday"":""2"",""day"":""none"",""term"":""none""}']"
